ngram,freq,COMP,NEG,NEUT,None,POS,max.value,max.prop 
아무렇,2,0,0,0,0,1,POS,1
아무렇/ㄴ,2,0,0,0,0,1,POS,1
아무렇/ㄴ/문제,2,0,0,0,0,1,POS,1
아버지,2,0,0.5,0,0,0.5,NEG,0.5
아버지/공장장,1,0,1,0,0,0,NEG,1
아버지/공장장/님,1,0,1,0,0,0,NEG,1
아빠,1,0,0,0,0,1,POS,1
아사,1,0,1,0,0,0,NEG,1
아서,7,0,0.428571429,0,0.285714286,0.285714286,NEG,0.428571429
아서/ㄴ,1,0,1,0,0,0,NEG,1
아서/ㄴ/관심,1,0,1,0,0,0,NEG,1
아서/는,2,0,1,0,0,0,NEG,1
아서/는/안,2,0,1,0,0,0,NEG,1
아서/하,2,0,0,0,0,1,POS,1
아서/하/는,2,0,0,0,0,1,POS,1
아성,1,0,0,0,0,1,POS,1
아쉬움,1,0,1,0,0,0,NEG,1
아쉬움/으로,1,0,1,0,0,0,NEG,1
아쉬움/으로/남,1,0,1,0,0,0,NEG,1
아쉽,1,0,1,0,0,0,NEG,1
아쉽/ㄴ,1,0,1,0,0,0,NEG,1
아쉽/ㄴ/것,1,0,1,0,0,0,NEG,1
아스팔트,1,0,0,0,0,1,POS,1
아스팔트/포장,1,0,0,0,0,1,POS,1
아시아,2,0,0,0.5,0,0.5,NEUT,0.5
아시아/작가,1,0,0,0,0,1,POS,1
아시아/작가/상,1,0,0,0,0,1,POS,1
아시아/지역,1,0,0,1,0,0,NEUT,1
아시아/지역/으로,1,0,0,1,0,0,NEUT,1
아야,54,0,0.037037037,0.018518519,0.796296296,0.148148148,None,0.796296296
아야/겠,1,0,0,1,0,0,NEUT,1
아야/겠/어,1,0,0,1,0,0,NEUT,1
아야/되,1,0,1,0,0,0,NEG,1
아야/되/니까,1,0,1,0,0,0,NEG,1
아야/하,2,0,0,0,1,0,None,1
아야/하,47,0,0.021276596,0,0.808510638,0.170212766,None,0.808510638
아야/하/겠,2,0,0,0,0.5,0.5,None,0.5
아야/하/ㄴ다,2,0,0,0,0,1,POS,1
아야/하/ㄴ다고,1,0,1,0,0,0,NEG,1
아야/하/ㄹ,3,0,0,0,0,1,POS,1
아야지,1,0,0,0,1,0,None,1
아연,1,0,1,0,0,0,NEG,1
아연/하,1,0,1,0,0,0,NEG,1
아연/하/게,1,0,1,0,0,0,NEG,1
아예,4,0,0.25,0,0.75,0,None,0.75
아예/거부,1,0,1,0,0,0,NEG,1
아예/거부/하,1,0,1,0,0,0,NEG,1
아요,2,0,1,0,0,0,NEG,1
아울러,1,0,0,0,1,0,None,1
아이,8,0,0.375,0,0,0.625,POS,0.625
아이/들,7,0,0.285714286,0,0,0.714285714,POS,0.714285714
아이/들/에,1,0,0,0,0,1,POS,1
아이/들/에게,1,0,0,0,0,1,POS,1
아이/들/을,1,0,1,0,0,0,NEG,1
아이/들/의,1,0,0,0,0,1,POS,1
아이/들/이,2,0,0,0,0,1,POS,1
아이/들/하고*,1,0,1,0,0,0,NEG,1
아이/마음,1,0,1,0,0,0,NEG,1
아이/마음/에,1,0,1,0,0,0,NEG,1
아이러니,1,0,1,0,0,0,NEG,1
아이러니/를,1,0,1,0,0,0,NEG,1
아이러니/를/낳,1,0,1,0,0,0,NEG,1
아주,4,0,0.25,0,0,0.75,POS,0.75
아주/많이,1,0,1,0,0,0,NEG,1
아주/많이/마렵,1,0,1,0,0,0,NEG,1
아주/반응,1,0,0,0,0,1,POS,1
아주/반응/이,1,0,0,0,0,1,POS,1
아주/비슷,1,0,0,0,0,1,POS,1
아주/비슷/하,1,0,0,0,0,1,POS,1
아주/자유,1,0,0,0,0,1,POS,1
아주/자유/롭,1,0,0,0,0,1,POS,1
아직,5,0,0.6,0,0.4,0,NEG,0.6
아직/까지,1,0,0,0,1,0,None,1
아직/까지/는,1,0,0,0,1,0,None,1
아직/도,1,0,0,0,1,0,None,1
아직/멀,1,0,1,0,0,0,NEG,1
아직/자리,1,0,1,0,0,0,NEG,1
아직/자리/를,1,0,1,0,0,0,NEG,1
아직/확실히,1,0,1,0,0,0,NEG,1
아직/확실히/밝히,1,0,1,0,0,0,NEG,1
아침,1,0,0,0,0,1,POS,1
아침/공기,1,0,0,0,0,1,POS,1
아침/공기/가,1,0,0,0,0,1,POS,1
아파트,1,0,1,0,0,0,NEG,1
아파트/숲,1,0,1,0,0,0,NEG,1
아파트/숲/을,1,0,1,0,0,0,NEG,1
아프,5,0,0.8,0.2,0,0,NEG,0.8
아프/고,1,0,0,1,0,0,NEUT,1
아프/고/귀,1,0,0,1,0,0,NEUT,1
아프/ㄴ,1,0,1,0,0,0,NEG,1
아프/ㄴ/몸,1,0,1,0,0,0,NEG,1
아프/아,1,0,1,0,0,0,NEG,1
아프/아/약,1,0,1,0,0,0,NEG,1
아픔,4,0,0.5,0,0,0.5,NEG,0.5
아픔/을,1,0,0,0,0,1,POS,1
아픔/을/어루만지,1,0,0,0,0,1,POS,1
아픔/이,1,0,0,0,0,1,POS,1
아픔/이/다,1,0,0,0,0,1,POS,1
악기,1,0,1,0,0,0,NEG,1
악기/를,1,0,1,0,0,0,NEG,1
악기/를/구입,1,0,1,0,0,0,NEG,1
악수,1,0,0,0,0,1,POS,1
악수/를,1,0,0,0,0,1,POS,1
악수/를/청,1,0,0,0,0,1,POS,1
악재,1,0,1,0,0,0,NEG,1
악절,1,0,0,0,0,1,POS,1
악절/의,1,0,0,0,0,1,POS,1
악절/의/확대,1,0,0,0,0,1,POS,1
악화,1,0,1,0,0,0,NEG,1
악화/하,1,0,1,0,0,0,NEG,1
안,16,0,0.5625,0.125,0.0625,0.25,NEG,0.5625
안/되,10,0,0.5,0.1,0.1,0.3,NEG,0.5
안/되/ㄴ다,1,0,1,0,0,0,NEG,1
안/되/는,1,0,1,0,0,0,NEG,1
안/되/리란,1,0,0,0,0,1,POS,1
안/되/면,1,0,0,0,0,1,POS,1
안/되,1,0,1,0,0,0,NEG,1
안/들이,1,0,1,0,0,0,NEG,1
안/들이/고,1,0,1,0,0,0,NEG,1
안/쓰,1,0,0,0,0,1,POS,1
안/쓰/는,1,0,0,0,0,1,POS,1
안/주,1,0,1,0,0,0,NEG,1
안/하,2,0,0.5,0.5,0,0,NEG,0.5
안/하/ㄴ다,1,0,0,1,0,0,NEUT,1
안/하/았,1,0,1,0,0,0,NEG,1
안,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
안/에서,1,0,0,1,0,0,NEUT,1
안/에서/작품,1,0,0,1,0,0,NEUT,1
안/하,1,0,1,0,0,0,NEG,1
안/하/겠,1,0,1,0,0,0,NEG,1
안,2,0,0.5,0,0,0.5,NEG,0.5
안개,1,0,0,1,0,0,NEUT,1
안개/와,1,0,0,1,0,0,NEUT,1
안개/와/같,1,0,0,1,0,0,NEUT,1
안무가,1,0,0,0,0,1,POS,1
안방,1,0,0,0,0,1,POS,1
안방/요리,1,0,0,0,0,1,POS,1
안방/요리/학원,1,0,0,0,0,1,POS,1
안보,1,0,0,0,0,1,POS,1
안보/태세,1,0,0,0,0,1,POS,1
안보/태세/를,1,0,0,0,0,1,POS,1
안스럽,1,0,1,0,0,0,NEG,1
안전,4,0,0.5,0,0,0.5,NEG,0.5
안전/불감증,1,0,1,0,0,0,NEG,1
안전/사고,1,0,1,0,0,0,NEG,1
안전/하,2,0,0,0,0,1,POS,1
안전/하/ㄴ,1,0,0,0,0,1,POS,1
안절부절못하,1,0,0,0,0,1,POS,1
안정,1,0,1,0,0,0,NEG,1
안타까워하,1,0,1,0,0,0,NEG,1
안타깝,2,0,1,0,0,0,NEG,1
앉,1,0,0,1,0,0,NEUT,1
앉/아,1,0,0,1,0,0,NEUT,1
않,1,0,1,0,0,0,NEG,1
않,88,0.011363636,0.556818182,0.022727273,0.056818182,0.352272727,NEG,0.556818182
않/겠,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
않/겠/다고,1,0,1,0,0,0,NEG,1
않/겠/지요,1,0,1,0,0,0,NEG,1
않/고,4,0,0.25,0.25,0,0.5,POS,0.5
않/고/최고,1,0,1,0,0,0,NEG,1
않/기,1,0,0,0,0,1,POS,1
않/기/위하,1,0,0,0,0,1,POS,1
않/는,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
않/는/우리,1,0,0,0,0,1,POS,1
않/는/호전,1,0,1,0,0,0,NEG,1
않/는다,1,0,0,0,0,1,POS,1
않/습니다,1,0,0,0,0,1,POS,1
않/아,1,0,1,0,0,0,NEG,1
않/아요,1,0,1,0,0,0,NEG,1
않/았,2,0,0,0,0.5,0.5,None,0.5
않/았/는데,1,0,0,0,0,1,POS,1
않/았/던가,1,0,0,0,1,0,None,1
않/으면,5,0,0.2,0,0.2,0.6,POS,0.6
않/으면/공멸,1,0,0,0,0,1,POS,1
않/으면/아름답,1,0,1,0,0,0,NEG,1
않/으면/안,2,0,0,0,0.5,0.5,None,0.5
않/으면/얼마,1,0,0,0,0,1,POS,1
않/은,4,0,1,0,0,0,NEG,1
않/은/논란,1,0,1,0,0,0,NEG,1
않/은/부담,1,0,1,0,0,0,NEG,1
않/은/일,1,0,1,0,0,0,NEG,1
않/을,4,0,0.5,0,0,0.5,NEG,0.5
않/을/수,4,0,0.5,0,0,0.5,NEG,0.5
않/을까,1,0,0,0,1,0,None,1
않/을까/싶,1,0,0,0,1,0,None,1
않/을까,1,1,0,0,0,0,COMP,1
않/을까요,1,0,0,0,1,0,None,1
알,11,0,0.363636364,0.090909091,0.090909091,0.454545455,POS,0.454545455
알/게,1,0,0,0,0,1,POS,1
알/게/되도록,1,0,0,0,0,1,POS,1
알/고,2,0,0.5,0,0,0.5,NEG,0.5
알/고/다가가,1,0,0,0,0,1,POS,1
알/고/있,1,0,1,0,0,0,NEG,1
알/기,1,0,0,0,0,1,POS,1
알/기/쉽,1,0,0,0,0,1,POS,1
알/ㄹ,3,0,0,0.333333333,0.333333333,0.333333333,NEUT,0.333333333
알/ㄹ/수,3,0,0,0.333333333,0.333333333,0.333333333,NEUT,0.333333333
알/시,1,0,1,0,0,0,NEG,1
알/시/ㅂ니까,1,0,1,0,0,0,NEG,1
알/지,1,0,1,0,0,0,NEG,1
알/지/못하,1,0,1,0,0,0,NEG,1
알뜰,1,0,0,0,0,1,POS,1
알뜰/바람,1,0,0,0,0,1,POS,1
알뜰히,1,0,1,0,0,0,NEG,1
알뜰히/살,1,0,1,0,0,0,NEG,1
알뜰히/살/아야,1,0,1,0,0,0,NEG,1
알리,12,0.083333333,0.166666667,0.083333333,0,0.666666667,POS,0.666666667
알리/어,8,0,0.125,0.125,0,0.75,POS,0.75
알리/어/지,8,0,0.125,0.125,0,0.75,POS,0.75
알리/어야만,1,1,0,0,0,0,COMP,1
알리/어야만/하,1,1,0,0,0,0,COMP,1
알쏭달쏭,1,0,0,1,0,0,NEUT,1
알쏭달쏭/하,1,0,0,1,0,0,NEUT,1
알코올,1,0,1,0,0,0,NEG,1
알코올/중독,1,0,1,0,0,0,NEG,1
알코올/중독/으로,1,0,1,0,0,0,NEG,1
앓,2,0,0.5,0,0,0.5,NEG,0.5
앓/기,1,0,0,0,0,1,POS,1
앓/기/도,1,0,0,0,0,1,POS,1
암흑,1,0,0,0,0,1,POS,1
암흑/의,1,0,0,0,0,1,POS,1
암흑/의/시대,1,0,0,0,0,1,POS,1
압도,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
압도/적,3,0,0.333333333,0.333333333,0,0.333333333,NEG,0.333333333
압도/적/이,2,0,0.5,0.5,0,0,NEG,0.5
압도/적/지지,1,0,0,0,0,1,POS,1
압박,1,0,1,0,0,0,NEG,1
압박/을,1,0,1,0,0,0,NEG,1
압박/을/가하,1,0,1,0,0,0,NEG,1
앗,1,0,1,0,0,0,NEG,1
앗/아,1,0,1,0,0,0,NEG,1
앗/아/가,1,0,1,0,0,0,NEG,1
았,41,0,0.536585366,0.097560976,0.048780488,0.317073171,NEG,0.536585366
았/고,1,0,0,0,0,1,POS,1
았/나,1,0,1,0,0,0,NEG,1
았/네,2,0,1,0,0,0,NEG,1
았/는데,4,0,0.5,0,0,0.5,NEG,0.5
았/는데/배,1,0,0,0,0,1,POS,1
았/는데/어떤,1,0,0,0,0,1,POS,1
았/는지,1,0,0,0,0,1,POS,1
았/는지/를,1,0,0,0,0,1,POS,1
았/다,1,0,1,0,0,0,NEG,1
았/다,8,0,0.375,0.375,0,0.25,NEG,0.375
았/다가,1,0,1,0,0,0,NEG,1
았/다가/꿀통,1,0,1,0,0,0,NEG,1
았/다는,1,0,1,0,0,0,NEG,1
았/다는/말,1,0,1,0,0,0,NEG,1
았/던,4,0,0.5,0.25,0.25,0,NEG,0.5
았/던/것,1,0,0,0,1,0,None,1
았/던/과거,1,0,1,0,0,0,NEG,1
았/던/디자이너,1,0,0,1,0,0,NEUT,1
았/던/충격,1,0,1,0,0,0,NEG,1
았/던가,2,0,0.5,0,0.5,0,NEG,0.5
았/습니다,4,0,0.25,0,0,0.75,POS,0.75
았/어요,1,0,0,0,0,1,POS,1
았/으나,1,0,0,0,0,1,POS,1
았/으니,1,0,1,0,0,0,NEG,1
았/으니/세속,1,0,1,0,0,0,NEG,1
았/으련만,1,0,1,0,0,0,NEG,1
았/으면,1,0,1,0,0,0,NEG,1
았/으면/좋,1,0,1,0,0,0,NEG,1
았/지,2,0,1,0,0,0,NEG,1
았었,1,0,1,0,0,0,NEG,1
았었/는데,1,0,1,0,0,0,NEG,1
앙상,1,0,1,0,0,0,NEG,1
앙상/하,1,0,1,0,0,0,NEG,1
앙상/하/게,1,0,1,0,0,0,NEG,1
앞,6,0,0.5,0.166666667,0,0.333333333,NEG,0.5
앞/길,1,0,1,0,0,0,NEG,1
앞/길/은,1,0,1,0,0,0,NEG,1
앞/다투,1,0,0,0,0,1,POS,1
앞/다투/어,1,0,0,0,0,1,POS,1
앞/에,1,0,1,0,0,0,NEG,1
앞/에/나서,1,0,1,0,0,0,NEG,1
앞/에서,2,0,0.5,0.5,0,0,NEG,0.5
앞/에서/바느질,1,0,0,1,0,0,NEUT,1
앞/으로,1,0,0,0,0,1,POS,1
앞/으로/항균,1,0,0,0,0,1,POS,1
앞서,1,0,1,0,0,0,NEG,1
앞장,1,0,0,0,0,1,POS,1
앞장/서,1,0,0,0,0,1,POS,1
애,1,0,1,0,0,0,NEG,1
애/먹이,1,0,1,0,0,0,NEG,1
애꿎,1,0,1,0,0,0,NEG,1
애끊,1,1,0,0,0,0,COMP,1
애니메이션,1,0,0,0,0,1,POS,1
애니메이션/계,1,0,0,0,0,1,POS,1
애니메이션/계/에서,1,0,0,0,0,1,POS,1
애닯,1,1,0,0,0,0,COMP,1
애용,2,0,0,0,0,1,POS,1
애용/되,1,0,0,0,0,1,POS,1
애용/하,1,0,0,0,0,1,POS,1
애정,1,0,0,0,0,1,POS,1
애정/이,1,0,0,0,0,1,POS,1
애정/이/배,1,0,0,0,0,1,POS,1
애타,1,0,0,0,0,1,POS,1
애타/게,1,0,0,0,0,1,POS,1
애타/게/그리,1,0,0,0,0,1,POS,1
애틋,1,0,0,0,0,1,POS,1
애틋/하,1,0,0,0,0,1,POS,1
액수,1,0,1,0,0,0,NEG,1
액수/만,1,0,1,0,0,0,NEG,1
액수/만/환불,1,0,1,0,0,0,NEG,1
앱시다,1,0,1,0,0,0,NEG,1
앳되,1,0,0,0,0,1,POS,1
앳되/ㄴ,1,0,0,0,0,1,POS,1
앳되/ㄴ/젊음,1,0,0,0,0,1,POS,1
야,1,0,0,0,1,0,None,1
야,4,0,0.5,0.25,0.25,0,NEG,0.5
야,3,0,0,0,1,0,None,1
야/하,1,0,0,0,1,0,None,1
야릇,1,0,0,1,0,0,NEUT,1
야릇/하,1,0,0,1,0,0,NEUT,1
약,1,0,1,0,0,0,NEG,1
약/을,1,0,1,0,0,0,NEG,1
약/을/먹,1,0,1,0,0,0,NEG,1
약간,2,1,0,0,0,0,COMP,1
약간/의,2,1,0,0,0,0,COMP,1
약간/의/쓸쓸,1,1,0,0,0,0,COMP,1
약간/의/편안,1,1,0,0,0,0,COMP,1
약골,1,0,1,0,0,0,NEG,1
약속,2,0,0,0,0,1,POS,1
약속/을,1,0,0,0,0,1,POS,1
약속/을/정하,1,0,0,0,0,1,POS,1
약속/하,1,0,0,0,0,1,POS,1
약탈,1,0,1,0,0,0,NEG,1
약하,2,0,1,0,0,0,NEG,1
약하/ㄴ,1,0,1,0,0,0,NEG,1
약하/ㄴ/모습,1,0,1,0,0,0,NEG,1
약혼,1,0,1,0,0,0,NEG,1
약혼/까지,1,0,1,0,0,0,NEG,1
약혼/까지/하,1,0,1,0,0,0,NEG,1
약화,1,0,0,0,0,1,POS,1
약화/시키,1,0,0,0,0,1,POS,1
양,1,0,0,0,0,1,POS,1
양/어깨,1,0,0,0,0,1,POS,1
양/어깨/에,1,0,0,0,0,1,POS,1
양보,1,0,1,0,0,0,NEG,1
양보/가,1,0,1,0,0,0,NEG,1
양보/가/없,1,0,1,0,0,0,NEG,1
양상,1,0,1,0,0,0,NEG,1
양상/을,1,0,1,0,0,0,NEG,1
양상/을/보이,1,0,1,0,0,0,NEG,1
양식,1,0,0,0,0,1,POS,1
양심,1,0,1,0,0,0,NEG,1
양심/의,1,0,1,0,0,0,NEG,1
양심/의/가책,1,0,1,0,0,0,NEG,1
양탄자,1,0,0,0,0,1,POS,1
양탄자/는,1,0,0,0,0,1,POS,1
양탄자/는/습기,1,0,0,0,0,1,POS,1
얘기,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
얘기/꽃,1,0,0,0,0,1,POS,1
얘기/꽃/을,1,0,0,0,0,1,POS,1
얘기/들,1,0,0,0,0,1,POS,1
얘기/들/을,1,0,0,0,0,1,POS,1
얘기/를,1,0,1,0,0,0,NEG,1
얘기/를/들,1,0,1,0,0,0,NEG,1
어*,2,0,1,0,0,0,NEG,1
어*/모두*,1,0,1,0,0,0,NEG,1
어*/모두*/그러*,1,0,1,0,0,0,NEG,1
어,121,0.033057851,0.396694215,0.041322314,0.033057851,0.495867769,POS,0.495867769
어/가,5,0,0.2,0,0.2,0.6,POS,0.6
어/가/고,1,0,1,0,0,0,NEG,1
어/가/ㄹ,2,0,0,0,0,1,POS,1
어/가/며,1,0,0,0,1,0,None,1
어/균,1,0,0,0,0,1,POS,1
어/균/이,1,0,0,0,0,1,POS,1
어/나가,1,0,1,0,0,0,NEG,1
어/나가/는,1,0,1,0,0,0,NEG,1
어/나오,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
어/나오/아,1,0,0,0,0,1,POS,1
어/내,5,0,0.4,0,0,0.6,POS,0.6
어/내/는,2,0,0.5,0,0,0.5,NEG,0.5
어/놓,5,0,0.2,0.2,0,0.6,POS,0.6
어/놓/고,1,0,0,0,0,1,POS,1
어/놓/아야,1,0,0,1,0,0,NEUT,1
어/놓/았,1,0,1,0,0,0,NEG,1
어/놓/을,2,0,0,0,0,1,POS,1
어/담,1,0,1,0,0,0,NEG,1
어/담/을,1,0,1,0,0,0,NEG,1
어/대,1,0,1,0,0,0,NEG,1
어/대/ㄴ다고,1,0,1,0,0,0,NEG,1
어/돌아오,1,0,1,0,0,0,NEG,1
어/돌아오/지,1,0,1,0,0,0,NEG,1
어/들,1,0,0,0,0,1,POS,1
어/들/고,1,0,0,0,0,1,POS,1
어/들,1,0,0,0,0,1,POS,1
어/들/ㄹ,1,0,0,0,0,1,POS,1
어/마음,1,1,0,0,0,0,COMP,1
어/마음/을,1,1,0,0,0,0,COMP,1
어/맞,1,0,0,0,0,1,POS,1
어/맞/아,1,0,0,0,0,1,POS,1
어/모으,1,0,0,0,0,1,POS,1
어/모으/ㄴ,1,0,0,0,0,1,POS,1
어/미국,1,0,1,0,0,0,NEG,1
어/미국/은,1,0,1,0,0,0,NEG,1
어/반드시,1,0,1,0,0,0,NEG,1
어/반드시/혈액,1,0,1,0,0,0,NEG,1
어/버리,1,0,1,0,0,0,NEG,1
어/버리/지,1,0,1,0,0,0,NEG,1
어/버리,4,0.25,0.25,0,0,0.5,POS,0.5
어/버리/고,1,0,0,0,0,1,POS,1
어/버리/시,1,0,0,0,0,1,POS,1
어/버리/었,1,1,0,0,0,0,COMP,1
어/보*,1,0,0,0,0,1,POS,1
어/보*/면,1,0,0,0,0,1,POS,1
어/보,4,0,0.5,0,0,0.5,NEG,0.5
어/보/고,1,0,1,0,0,0,NEG,1
어/보/면,1,0,1,0,0,0,NEG,1
어/보/자고,1,0,0,0,0,1,POS,1
어/보상,1,0,1,0,0,0,NEG,1
어/보상/을,1,0,1,0,0,0,NEG,1
어/보이,3,0,0,0,0,1,POS,1
어/보이/지,1,0,0,0,0,1,POS,1
어/살,2,0,1,0,0,0,NEG,1
어/살/지,1,0,1,0,0,0,NEG,1
어/생활,1,0,1,0,0,0,NEG,1
어/생활/비디오,1,0,1,0,0,0,NEG,1
어/숨지,1,0,1,0,0,0,NEG,1
어/업,1,0,0,0,0,1,POS,1
어/업/고,1,0,0,0,0,1,POS,1
어/열매,1,0,0,0,0,1,POS,1
어/열매/맺,1,0,0,0,0,1,POS,1
어/오*,1,0,1,0,0,0,NEG,1
어/오*/ㄴ,1,0,1,0,0,0,NEG,1
어/오,3,0,0,0,0,1,POS,1
어/오/ㄴ,2,0,0,0,0,1,POS,1
어/오/았,1,0,0,0,0,1,POS,1
어/읽,1,0,0,0,0,1,POS,1
어/읽/으면,1,0,0,0,0,1,POS,1
어/입술,1,0,1,0,0,0,NEG,1
어/입술/빨,1,0,1,0,0,0,NEG,1
어/있,14,0.142857143,0.642857143,0,0,0.214285714,NEG,0.642857143
어/있/는,7,0.142857143,0.714285714,0,0,0.142857143,NEG,0.714285714
어/있/어,2,0,0.5,0,0,0.5,NEG,0.5
어/있/었,1,0,0,0,0,1,POS,1
어/있/을까,1,1,0,0,0,0,COMP,1
어/주,13,0,0.307692308,0,0,0.692307692,POS,0.692307692
어/주/ㄴ,1,0,1,0,0,0,NEG,1
어/주/ㄹ,1,0,0,0,0,1,POS,1
어/주/며,1,0,0,0,0,1,POS,1
어/주/지,1,0,1,0,0,0,NEG,1
어/지,26,0,0.307692308,0.076923077,0.038461538,0.576923077,POS,0.576923077
어/지/고,1,0,1,0,0,0,NEG,1
어/지/ㄴ,4,0,0.25,0.25,0,0.5,POS,0.5
어/지/ㄹ,1,0,0,0,0,1,POS,1
어/지/지,1,0,0,0,1,0,None,1
어/지내,1,0,1,0,0,0,NEG,1
어/지내/는,1,0,1,0,0,0,NEG,1
어/하,5,0,0.4,0,0.2,0.4,NEG,0.4
어/하/아서,1,0,1,0,0,0,NEG,1
어/하/지,1,0,0,0,0,1,POS,1
어,6,0.5,0.333333333,0.166666667,0,0,COMP,0.5
어깨,1,0,0,0,0,1,POS,1
어깨/에,1,0,0,0,0,1,POS,1
어깨/에/들치,1,0,0,0,0,1,POS,1
어느,5,0.2,0.4,0,0.2,0.2,NEG,0.4
어느/것,1,0,0,0,1,0,None,1
어느/것/이,1,0,0,0,1,0,None,1
어느/곳,1,1,0,0,0,0,COMP,1
어느/곳/에,1,1,0,0,0,0,COMP,1
어느/정도,1,0,0,0,0,1,POS,1
어느/정도/확신,1,0,0,0,0,1,POS,1
어느/한,1,0,1,0,0,0,NEG,1
어느/한/지점,1,0,1,0,0,0,NEG,1
어느/한가지,1,0,1,0,0,0,NEG,1
어느/한가지/주장,1,0,1,0,0,0,NEG,1
어다,1,0,1,0,0,0,NEG,1
어다/놓,1,0,1,0,0,0,NEG,1
어다/놓/고,1,0,1,0,0,0,NEG,1
어다가,1,0,0,0,1,0,None,1
어도,4,0,0.25,0,0.75,0,None,0.75
어도/세우,1,0,1,0,0,0,NEG,1
어도/세우/어,1,0,1,0,0,0,NEG,1
어둠,3,0,0.333333333,0,0,0.666666667,POS,0.666666667
어둠/속,1,0,0,0,0,1,POS,1
어둠/속/에,1,0,0,0,0,1,POS,1
어둠/은,1,0,0,0,0,1,POS,1
어둠/은/저절로,1,0,0,0,0,1,POS,1
어둡,1,0,1,0,0,0,NEG,1
어디,3,0.333333333,0.333333333,0,0.333333333,0,COMP,0.333333333
어디/로,1,0,1,0,0,0,NEG,1
어디/로/가,1,0,1,0,0,0,NEG,1
어디/에,2,0.5,0,0,0.5,0,COMP,0.5
어디/에/도,1,0,0,0,1,0,None,1
어디/에/있,1,1,0,0,0,0,COMP,1
어떠,1,0,1,0,0,0,NEG,1
어떠/하,1,0,1,0,0,0,NEG,1
어떠/하/ㄴ,1,0,1,0,0,0,NEG,1
어떤,8,0.125,0.375,0,0.25,0.25,NEG,0.375
어떤/남자,1,0,1,0,0,0,NEG,1
어떤/남자/도,1,0,1,0,0,0,NEG,1
어떤/불법,1,0,1,0,0,0,NEG,1
어떤/불법/도,1,0,1,0,0,0,NEG,1
어떤/악절,1,0,0,0,0,1,POS,1
어떤/악절/의,1,0,0,0,0,1,POS,1
어떤/어렵,1,0,0,0,0,1,POS,1
어떤/어렵/ㅁ,1,0,0,0,0,1,POS,1
어떤/얼굴,1,1,0,0,0,0,COMP,1
어떤/얼굴/로,1,1,0,0,0,0,COMP,1
어떤/여자,1,0,1,0,0,0,NEG,1
어떤/여자/도,1,0,1,0,0,0,NEG,1
어떻,6,0,0.333333333,0,0.5,0.166666667,None,0.5
어떻/게,2,0,0,0,0.5,0.5,None,0.5
어떻/게/이,1,0,0,0,0,1,POS,1
어떻/게든,1,0,0,0,1,0,None,1
어떻/ㄴ가,1,0,1,0,0,0,NEG,1
어떻/ㄹ까요,1,0,0,0,1,0,None,1
어떻/어,1,0,1,0,0,0,NEG,1
어떻든,1,0,0,0,1,0,None,1
어라,3,0,0,0,0.333333333,0.666666667,POS,0.666666667
어려움,2,0,0.5,0,0,0.5,NEG,0.5
어려움/을,1,0,0,0,0,1,POS,1
어려움/을/극복,1,0,0,0,0,1,POS,1
어려움/이,1,0,1,0,0,0,NEG,1
어려움/이/가장,1,0,1,0,0,0,NEG,1
어렵,21,0,0.761904762,0,0,0.238095238,NEG,0.761904762
어렵/게,1,0,1,0,0,0,NEG,1
어렵/게/하,1,0,1,0,0,0,NEG,1
어렵/ㄴ,3,0,0.666666667,0,0,0.333333333,NEG,0.666666667
어렵/ㄴ/고구려,1,0,0,0,0,1,POS,1
어렵/ㄴ/사건,1,0,1,0,0,0,NEG,1
어렵/ㄴ/일,1,0,1,0,0,0,NEG,1
어렵/다고,1,0,1,0,0,0,NEG,1
어렵/ㅁ,1,0,0,0,0,1,POS,1
어렵/ㅁ/이,1,0,0,0,0,1,POS,1
어렵/었,1,0,1,0,0,0,NEG,1
어렵/었/을,1,0,1,0,0,0,NEG,1
어렵/지,1,0,0,0,0,1,POS,1
어렵/지/않,1,0,0,0,0,1,POS,1
어루만지,1,0,0,0,0,1,POS,1
어리,2,0,1,0,0,0,NEG,1
어리/ㄴ,1,0,1,0,0,0,NEG,1
어리/ㄴ/시절,1,0,1,0,0,0,NEG,1
어리/어서,1,0,1,0,0,0,NEG,1
어리/어서/부터,1,0,1,0,0,0,NEG,1
어리,1,0,0,0,0,1,POS,1
어리광,1,0,1,0,0,0,NEG,1
어리광/을,1,0,1,0,0,0,NEG,1
어리광/을/피우,1,0,1,0,0,0,NEG,1
어린이,4,0,0,0.25,0,0.75,POS,0.75
어린이/들,4,0,0,0.25,0,0.75,POS,0.75
어린이/들/까지,1,0,0,0,0,1,POS,1
어린이/들/상상,1,0,0,0,0,1,POS,1
어린이/들/에게,1,0,0,0,0,1,POS,1
어린이/들/은,1,0,0,1,0,0,NEUT,1
어머니,2,0,0.5,0,0,0.5,NEG,0.5
어머니/를,1,0,0,0,0,1,POS,1
어머니/를/양,1,0,0,0,0,1,POS,1
어머니/젖,1,0,1,0,0,0,NEG,1
어머니/젖/에,1,0,1,0,0,0,NEG,1
